Date,Symbol,Open,High,Low,Close,Volume ETH,Volume TUSD,tradecount
7/11/2019,ETHTUSD,288.62,288.62,261,268.38,6388.63128,1739853.031,6040
7/10/2019,ETHTUSD,307.49,314.97,280.92,288.76,6329.02604,1854493.097,7025
7/9/2019,ETHTUSD,313.79,318.68,303.04,307.86,5954.05098,1858688.095,5210
7/8/2019,ETHTUSD,307.28,314.92,302.63,313.35,8213.40474,2550994.543,5176
7/7/2019,ETHTUSD,288.33,311.34,284.91,306.91,3502.88738,1056756.094,3417
7/6/2019,ETHTUSD,287.91,298.06,282.3,288.34,1669.97612,486472.0076,2495
7/5/2019,ETHTUSD,282.82,295,280,287.65,8717.28908,2501744.332,4576
7/4/2019,ETHTUSD,301.48,304.01,280,283.17,10738.35144,3159025.008,6843
7/3/2019,ETHTUSD,292.2,303.45,289.88,301.82,5000.75641,1482614.023,5386
7/2/2019,ETHTUSD,294.06,296.36,271.86,291.11,6849.21042,1931338.166,7052
7/1/2019,ETHTUSD,289.87,301.63,278.76,293.94,8288.47045,2402307.943,7858
6/30/2019,ETHTUSD,317.12,322.64,285.02,289.19,6277.7503,1897465.238,6299
6/29/2019,ETHTUSD,310.39,324.13,292.07,318.73,6214.74033,1898034.922,6204
6/28/2019,ETHTUSD,294.05,313.91,289.76,310.21,7210.26815,2188230.37,7027
6/27/2019,ETHTUSD,335.02,343.68,275,294,19078.65312,5729244.863,17343
6/26/2019,ETHTUSD,316.34,363.31,313.28,335.02,21912.97197,7356075.977,15870
6/25/2019,ETHTUSD,311.5,317.69,306.67,316.48,4452.49927,1389402.389,3671
6/24/2019,ETHTUSD,307.07,313.54,297.03,310.86,5115.64897,1566008.226,3533
6/23/2019,ETHTUSD,309.96,320.13,305,307.92,10119.00166,3154407.548,5598
6/22/2019,ETHTUSD,295.43,315.97,292.71,310.35,12759.27906,3907642.888,10087
6/21/2019,ETHTUSD,271.96,297.39,271.96,295.24,7971.57613,2274877.872,5290
6/20/2019,ETHTUSD,269.37,274.65,266.52,272.03,3014.65503,812842.5987,2044
6/19/2019,ETHTUSD,265.21,270.4,258.78,269.03,4274.28631,1142040.984,2153
6/18/2019,ETHTUSD,274.18,274.4,261.55,264.81,7275.44324,1936494.734,3974
6/17/2019,ETHTUSD,269.66,275.68,267.81,273.7,4027.64267,1096074.777,2911
6/16/2019,ETHTUSD,269.69,279,262.43,268.75,7299.94343,1982607.656,4285
6/15/2019,ETHTUSD,264.1,276,261,268.72,6676.82396,1790191.399,3138
6/14/2019,ETHTUSD,256.42,265.74,252.5,264.06,3738.77356,965693.3359,1988
6/13/2019,ETHTUSD,262.26,264.39,254.23,255.2,4984.63993,1294398.838,2386
6/12/2019,ETHTUSD,245.32,263.3,243.08,262.73,6660.79079,1683189.804,3058
6/11/2019,ETHTUSD,248.18,249.16,235.04,245.2,6145.14819,1491730.108,2848
6/10/2019,ETHTUSD,231.26,248.49,227.54,247.75,11379.30445,2723577.449,3233
6/9/2019,ETHTUSD,244.37,245.23,227.01,232.07,11768.13009,2770373.497,4132
6/8/2019,ETHTUSD,249.77,251.41,241.79,244.37,6091.0366,1506249.023,2015
6/7/2019,ETHTUSD,249.62,254.03,244.07,250.9,16859.97537,4202086.474,4309
6/6/2019,ETHTUSD,245.76,251.66,235.04,248.61,11509.46052,2796788.072,2666
6/5/2019,ETHTUSD,240.78,249,237.76,246.16,14322.14478,3470238.748,3990
6/4/2019,ETHTUSD,249.66,250.56,230.86,240.45,25921.78625,6247123.934,9510
6/3/2019,ETHTUSD,269.29,270.55,247,249.66,8966.44167,2321724.43,4536
6/2/2019,ETHTUSD,264.27,273.9,264.27,269.82,3085.86655,831558.0777,2236
6/1/2019,ETHTUSD,268.48,275.02,260.96,264.89,6946.04939,1861621.828,3821
5/31/2019,ETHTUSD,254.73,268.85,244.8,268.34,14569.76775,3760564.952,6688
5/30/2019,ETHTUSD,269.51,288.94,237.54,254.62,27152.17549,7316771.371,13148
5/29/2019,ETHTUSD,271.52,274.2,259.9,269.44,6411.43597,1723980.034,4647
5/28/2019,ETHTUSD,271.48,276.32,265.04,271.48,8321.11386,2256490.672,5147
5/27/2019,ETHTUSD,268.01,279.9,257.64,271.25,14031.75043,3767624.252,7820
5/26/2019,ETHTUSD,251.84,271.13,246.51,267.92,12510.42315,3236054.141,6237
5/25/2019,ETHTUSD,249.58,258.99,248.57,252.1,6685.44973,1694881.738,3300
5/24/2019,ETHTUSD,245.79,255.88,242.49,249.88,7007.42769,1754823.123,4578
5/23/2019,ETHTUSD,243.37,248.2,231.64,245.78,10794.7962,2599266.374,5156
5/22/2019,ETHTUSD,254.83,261.76,240.2,243.47,12555.29667,3147823.562,7486
5/21/2019,ETHTUSD,252.26,265.11,247.86,255.06,15074.70975,3843988.69,8048
5/20/2019,ETHTUSD,260.6,260.6,235.1,253.02,19303.43909,4831642.708,9692
5/19/2019,ETHTUSD,233.85,265.15,232.3,261,26960.3131,6822657.208,11264
5/18/2019,ETHTUSD,244.8,250,231.46,234.27,11323.47835,2703061.712,5878
5/17/2019,ETHTUSD,264.41,269.69,223.26,244.68,29987.20208,7199193.376,16764
5/16/2019,ETHTUSD,249.7,280,240,265.26,39619.97067,10330322.73,17104
5/15/2019,ETHTUSD,217.31,251.3,210.5,248.79,13210.24405,3108134.75,6965
5/14/2019,ETHTUSD,196.4,228.4,195.04,217.07,17621.48663,3660737.586,7522
5/13/2019,ETHTUSD,187.19,208.57,184.77,196.48,14722.9854,2904582.541,5943
5/12/2019,ETHTUSD,190,205.09,175.42,187.7,23445.60238,4489429.485,7086
5/11/2019,ETHTUSD,171.7,205.01,170,190,22231.27672,4224630.592,8109
5/10/2019,ETHTUSD,169.42,175.08,166.69,171.6,4568.38164,786167.1527,2914
5/9/2019,ETHTUSD,168.87,172.3,159,169.42,4957.97509,830878.9711,2489
5/8/2019,ETHTUSD,165.97,171.9,162.25,169.29,7063.49463,1183159.012,2479
5/7/2019,ETHTUSD,171.79,180.99,165.38,165.97,14249.25567,2496523.786,4272
5/6/2019,ETHTUSD,161.22,175.98,157.58,171.18,12316.93723,2078182.978,3639
5/5/2019,ETHTUSD,162.48,163.68,157.32,161.13,3256.74567,525067.9816,1303
5/4/2019,ETHTUSD,164.95,168.27,157.59,162,5505.81543,890453.2318,1917
5/3/2019,ETHTUSD,158.75,169,157.65,164.86,7726.72404,1267717.61,2697
5/2/2019,ETHTUSD,158.19,160.15,156.05,158.79,3377.73886,533747.167,1029
5/1/2019,ETHTUSD,160.39,162.9,156.2,157.6,5267.55637,834915.8461,1340
4/30/2019,ETHTUSD,152.29,160.78,152.23,160.23,6960.53893,1089732.266,2179
4/29/2019,ETHTUSD,152.99,154.47,146.67,152.08,5268.33499,798174.1563,1952
4/28/2019,ETHTUSD,155.26,156.11,152.35,152.99,2790.77656,431323.9853,948
4/27/2019,ETHTUSD,151.95,157.3,151.03,155.26,2926.66971,452443.9691,1211
4/26/2019,ETHTUSD,151.78,154.25,139.16,151.66,11847.23511,1783357.293,5114
4/25/2019,ETHTUSD,165.23,166,146.53,151.83,8676.34208,1352305.949,3390
4/24/2019,ETHTUSD,170.02,170.9,159.46,165.89,7214.09242,1190825.423,2795
4/23/2019,ETHTUSD,171.41,181,0.03,170.78,12647.49904,1675207.71,2138
4/22/2019,ETHTUSD,170.13,173.6,168.5,171.56,2754.29704,471902.1682,1069
4/21/2019,ETHTUSD,174.04,174.5,166.35,170.1,5359.72554,913601.1785,2036
4/20/2019,ETHTUSD,173.3,178,170.86,173.71,11568.22807,2019515.068,1889
4/19/2019,ETHTUSD,173.59,174.32,169.49,173.27,3681.3023,634130.4675,1184
4/18/2019,ETHTUSD,166.41,176,166.3,174.04,3205.17376,553250.757,1630
4/17/2019,ETHTUSD,166.44,168.22,164.8,166.62,1967.58353,326062.1738,754
4/16/2019,ETHTUSD,160.21,167.88,159.64,166.44,2734.69751,448128.5272,1261
4/15/2019,ETHTUSD,168.75,169,156.07,160.62,4367.90712,709851.655,1867
4/14/2019,ETHTUSD,163.64,169,162.01,168.19,2580.2442,424933.7498,1035
4/13/2019,ETHTUSD,164,166.16,162.22,163.96,1512.9261,248606.5775,718
4/12/2019,ETHTUSD,164.72,167.6,159.07,164.15,4081.96432,669948.5174,1997
4/11/2019,ETHTUSD,177.88,178.08,160.01,165.2,10337.80892,1730684.996,4288
4/10/2019,ETHTUSD,175.94,185.25,170.5,177.85,10436.83823,1861408.459,3857
4/9/2019,ETHTUSD,180.48,180.82,174.22,175.9,11381.76594,2015806.46,4303
4/8/2019,ETHTUSD,174.85,187.19,174.07,180.64,17560.96899,3164945.009,7925
4/7/2019,ETHTUSD,165.89,176.63,164.36,174.87,6140.04414,1046757.632,2287
4/6/2019,ETHTUSD,165.48,173.27,159.4,165.36,10241.39846,1703406.667,3450
4/5/2019,ETHTUSD,158.27,170,156.62,165.79,4148.6631,679183.9618,1991
4/4/2019,ETHTUSD,161.21,165.34,153.16,157.84,9875.218,1578804.953,5020
4/3/2019,ETHTUSD,164.6,179.8,151.02,161.21,36200.33239,6128137.495,14536
4/2/2019,ETHTUSD,141.17,167.27,133.64,164.64,19773.98185,3023624.631,8036
4/1/2019,ETHTUSD,141.2,143.06,139.03,141.38,6815.89966,965934.1161,1046
3/31/2019,ETHTUSD,141.84,141.84,140.23,141.2,1994.22141,280916.375,450
3/30/2019,ETHTUSD,143.02,145.4,140.08,142.06,1912.9025,272386.4723,739
3/29/2019,ETHTUSD,137.43,143.29,135.47,142.5,3520.95459,493027.3423,951
3/28/2019,ETHTUSD,139.14,139.14,136.79,137.76,3198.16436,439791.9703,649
3/27/2019,ETHTUSD,133.33,139.5,133.3,139.14,2891.27567,396734.4381,949
3/26/2019,ETHTUSD,133.3,133.93,131.51,133.25,3577.68894,476344.8129,753
3/25/2019,ETHTUSD,135.4,136.1,131.21,133.22,2848.32136,382438.8979,938
3/24/2019,ETHTUSD,136.59,136.59,134.29,135.41,1994.13079,270373.5043,693
3/23/2019,ETHTUSD,135.56,137.84,135.33,136.42,1749.33686,239210.1301,558
3/22/2019,ETHTUSD,134.65,136.98,134,135.84,2673.38978,362428.0903,671
3/21/2019,ETHTUSD,138.75,139.08,132.05,134.56,9423.83851,1281834.114,2318
3/20/2019,ETHTUSD,137.79,139.13,135.48,138.77,3593.58745,494218.5239,961
3/19/2019,ETHTUSD,136.96,138.42,136.24,138,3115.12518,428324.9197,849
3/18/2019,ETHTUSD,137.79,140.63,135.75,137.23,3903.07949,537369.9272,826
3/17/2019,ETHTUSD,139.91,140.01,136.4,137.88,4485.31496,618669.7097,1140
3/16/2019,ETHTUSD,135.83,143.27,134.1,140.4,8508.01434,1190334.036,1355
3/15/2019,ETHTUSD,131.56,136.54,131.56,135.25,5058.86455,676203.4516,901
3/14/2019,ETHTUSD,131.01,134.3,129.06,131.39,7661.59755,1003522.448,1250
3/13/2019,ETHTUSD,132.17,132.43,129.99,131.04,1204.60849,158025.1666,352
